LEU-DEG2-PWY	PWY-5083	PWY-6317	PWY-6609	PWY-7385	PWY66-422	SO4ASSIM-PWY	group	sample
1.26762297770241	1.15128273142809	1.20949338732605	1.0790797197702	1.07068682326793	1.6222218198123	0.471774259382929	MngRhizo	3-3-2R
0.957312975337688	1.01318352862115	0.989125250056836	1.31801925647633	0.805083147659273	1.59019081857274	1.01875259755624	MngBulk	1-5-2
1.15275620288942	1.15678533072968	1.06904453069089	1.02155921884953	1.03199903970633	1.54869636745756	0.600105288717401	MngRoot	E-Rt5-1-2r
1.52491580443011	0.322930667017809	1.40488831299098	1.58651900090345	1.29310468616149	1.55658453455093	0.530455026499856	MngBulk	5-1-2
1.4761158084563	1.25607620860206	1.12721490253316	0.873605581690355	1.22028786689373	1.56239484458763	0.511797720756018	MngBulk	1-3-2
0.519483085412199	0.639791477457798	0.508819351021333	1.62751056972766	0.527278350727782	1.72228983172019	1.40205554640765	MngRhizo	1-1-2R
1.67706444380662	0.816536872783405	1.39769359831784	1.23677265267168	1.35732744936416	1.56964539724685	0.0729284441475965	MngRhizo	3-4-2R
1.72387092829836	1.86601075850957	1.26918371508918	0.285194618119958	1.36414906179872	1.69919590604993	0.0848640428511078	MngRoot	E-Rt99
1.54065254765999	1.33281529399265	1.39630116588991	1.00864308527066	1.27353209192292	1.62012617595335	0.262072312258862	MngRoot	E-Rt1-5-2r
1.44802432976522	1.43792757666833	1.12487909319942	0.592781765439872	1.2262035348118	1.65674932618674	0.335713803375045	MngRoot	E-Rt3-1-2r
1.52710284019782	0.650332214550445	1.43575194298016	1.4066622086078	1.29760070607558	1.59262824790874	0.399053517566556	MngRhizo	5-1-2R
1.09936543044497	1.10321134085068	0.737736274351665	1.08075846226975	1.01946124313316	1.57396954941014	0.599190191434853	MngRhizo	5-3-2R
0.903892385647996	0.877435748054402	0.882669401280883	1.35461859954972	0.725940357376019	1.60760278298295	0.990828421749494	MngBulk	1-4-2
0.965272119794975	0.811894419263385	0.862683309820548	1.10897257647702	0.887969198357924	1.5209268190463	0.498303342367662	MngRhizo	136
1.318323414434	1.36293046917539	0.933604576902063	0.885501392562261	1.15665967334982	1.60572522100729	0.592189465259356	MngBulk	3-1-2
1.54737202245684	1.59304461442438	1.47240864064627	0.432626071246378	1.30604090201473	1.70148209777805	0.256371388711003	MngRoot	E-Rt181
0.939006175746501	0.815538951049833	0.606051295673915	1.25354548071543	0.836179921619317	1.48944036315653	0.589210184831922	MngBulk	5-3-2
1.41204109507581	1.51163998747739	1.32909958690661	0.639808523472835	1.29102715245074	1.64369733510452	0.322692740473087	MngRoot	E-Rt139
0.908815536170675	1.14201069844404	1.06945422819683	1.05346785227411	0.96709987577773	1.55925691639716	0.829906062068071	MngRhizo	199
1.47920436212498	1.47420775138624	1.27006864023847	0.700446558918602	1.24573755237129	1.62669164085322	0.373225833189454	MngBulk	177
0.507522042077629	0.798186023957814	0.436346169587812	1.5432116135021	0.521456117162176	1.53454395264449	0.951822514893127	MngBulk	87
1.53495871935851	1.26418382120564	1.12127692837399	1.0085768542159	1.27678756749296	1.58727250623866	0.318441838745151	MngBulk	128
1.48806463406325	1.18047487607476	1.2221574974813	0.963603298204894	1.24934089340168	1.59002751238447	0.324154688986113	MngRhizo	1-3-2R
1.30108719554692	1.39302305602116	1.23904164841535	0.949398515399188	1.15830780348429	1.59394172090502	0.590717810787821	MngRhizo	5-5-2R
0.965425602012493	0.711717303783091	0.812610619838969	1.24598045785471	0.913444038267658	1.60526430215997	0.62737958740974	MngRhizo	139
1.77117459246695	1.95630608770527	1.73335704906532	0.169949589064734	1.44616818720117	1.81127557903656	0.0962785359530591	MngRoot	E-Rt5-4-2r
1.04160619179674	1.33261974483106	1.24869808203738	0.81773196404462	1.17807939434196	1.63550781912886	0.34049870515448	MngRhizo	183
1.63283307781184	1.71480640563149	1.44584240892835	0.467775518564725	1.33696201532253	1.69826514601175	0.210821633358937	MngRoot	E-Rt182
1.12901596783318	0.952888654946576	1.02054738742949	1.06315383457234	0.9868659815834	1.58504044359106	0.485100230128028	MngRhizo	182
1.15216955793473	1.02487354126967	1.07721818410568	0.90320838478699	1.0029101179697	1.56074446590995	0.24052474619484	MngRhizo	198
1.24495611336723	0.623372405780153	1.08857983539163	1.3752748634976	1.06802160685911	1.61162476028467	0.799680403045125	MngBulk	191
1.63925936023934	0.789124760661028	1.41001451822558	1.36589965161576	1.35761113753818	1.56255552595345	0.229683984731971	MngBulk	3-4-2
1.49913681877788	1.35445397022441	1.37537526687184	0.78082740105644	1.22304366679036	1.64188937589544	0.272970666094997	MngRoot	E-Rt3-5-2r
1.26069986458187	1.18777399173423	1.02695733531461	0.951050325167671	1.09894115549173	1.59404702858664	0.703368146964187	MngRhizo	1-2-2R
0.857422565886658	1.74525879129413	0.60421608023903	1.25122472415736	0.814337608483388	1.59887438264826	1.01820836678657	MngRhizo	3-2-2R
1.72800669787608	1.6816726556991	1.52524064132294	0.539013789850952	1.38949380724467	1.69506104236215	0.3462317876232	MngRoot	E-Rt183
1.07191285354299	0.571740138334285	1.02464984804862	1.42897480789646	0.995113305475766	1.63939244072903	1.02659447183711	MngBulk	5-2-2
1.43415314973242	1.43677538257589	1.25067103775972	0.844521012180074	1.19526477294229	1.58348133813188	0.281996666046738	MngRoot	E-Rt5-2-2r
0.777351610259269	0.672243037370613	0.847573100482787	1.58132782780413	0.515311114140599	1.6527993368544	1.15601942432848	MngBulk	3-3-2
1.67961451399025	0.889925347739354	1.36544083597782	1.09842723296547	1.34576724126131	1.58438651902894	0.0154013761134451	MngRoot	E-Rt3-4-2r
1.3295638478963	1.30819479266647	1.00862545094273	0.962035820777888	1.18018079120976	1.64349077709668	0.656913626269218	MngRhizo	3-1-2R
1.29065003320382	1.58095552482008	1.25194829006857	0.973056599117357	1.20128819555749	1.64004371862754	0.582544893342459	MngRoot	E-Rt96
0.902757680189462	1.03566384116873	0.805577599345122	1.28532008464973	0.84079615869018	1.5966028859087	0.880254208366619	MngRhizo	197
1.00354988104253	0.843778460481805	0.740663122072679	1.17130263993995	0.85455643946939	1.53899744087078	0.660735538316147	MngRhizo	181
1.70113519293761	1.82208135338629	1.66597230673734	0.372737037252283	1.37305079060603	1.75692535912219	0.135759182543175	MngRoot	E-Rt3-2-2r
1.48417744729086	1.14028358584471	1.3633911662952	0.937809571166564	1.0711662017927	1.72187989152634	0.431157012946693	MngRoot	E-Rt140
1.30628549024281	1.3365734511369	1.25993542457992	0.824226273844998	1.11960816577743	1.56704751306689	0.466116823745469	MngRoot	E-Rt197
1.3552942313435	1.28374124247453	0.602163551052629	0.715330458354336	1.11754057802496	1.56861930324795	0.450210712861445	MngRhizo	180
1.23266876378619	1.15274601436315	0.811378824212968	1.10790297218539	1.09243537607972	1.61743916755332	0.822465340607274	MngBulk	127
1.39699669194427	1.38516222512792	0.945764660894125	0.846272876897858	1.16560571542835	1.5630565905604	0.300614589185096	MngRhizo	99
1.66696298509295	1.56632443784288	1.40632579898758	0.454211857041857	1.3461549259546	1.66829653902337	0.221693054899535	MngRoot	E-Rt196
