sample	weighted_NSTI
B1	0.2773444356908847
C2	0.053180980520872986
iGEM-18	0.10088394567676282
C1	0.03608426737731493
B2	0.23602255547176532
iGEM-4	0.039978965913403774
iGEM-16	0.2801726200583403
A1	0.05166849187502254
A2	0.06888549443345518
D2	0.25108797861119236
iGEM-9	0.18988030648431345
