Feature.ID	Taxon	Confidence
e0710627bf5deda37cbbecdb5f77e925	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.999791564305325
4477261a00421a90119c515d18ea7d8b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella; s__	0.999999999706645
8f3b2c35fa61647ce3a6c85d2f9ca4e4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.999989986041076
f88fb82819ef3d0f23b6b23f7aff63fe	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9733552156366
4cb33dfd14ab847275b739f12bb047e4	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.999752417417856
cb642851a2d9796583b81f505f81ff46	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	0.999999999941281
2f5865a81e9ac25e530a7282d61562f1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.973591196281217
0ec3de6c71bed4a86da2601991e818e5	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__	0.999999930414975
a0ef2089870fa9280e076f4c4aa35b0e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia	0.805465109361056
f0f982bcf2a3747cb4a0e1f1c7a8df7c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__	0.999070856972547
90b602700bddba117a33160ec3b1b1b0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	0.999959349264048
82a612bf74643a97ef97fb253911eb66	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999949163109579
c1d33bc2b0b0f08b0acbf24786f6ca3d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	0.999905287076497
dac142219c023411d013e75d18b31cb3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.999885902091687
ebb66850efac7a5d3ef748ecda4a34fd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.909783719557586
fbf4c71794b0187a9cccf442ca1063e9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.935519563892996
7fc72edc098b612b445d1888622e0cd1	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.999999999368555
9b4e06de3db6e922664044b2cf9e45ca	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.99423155613745
1502ac5eb01184ba7b5b479749a28905	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__neonatale	0.955291784593556
052130980c06c6134f020301a0bc9e8f	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Cloacibacterium; s__	0.999998716279464
f4a4fd780c842b55708915f803ed23f4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.905935365304078
a3d53b26afa02d78bb040ab8232a4638	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__	0.999999999998408
de45f389ebe89f3ce689be9e5b5a2375	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.999887515931796
434d2bec85fe8af980bc3ac010cb725e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__butyricum	0.992167452540273
2ef1ae9df3cd6d2b8fcad953a9b0dfe0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.989549405523948
b4fcba72c73ed5633ab7247c8b0a0378	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.955685999997341
b26391da46a03f37454cbc372b038e40	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.742457859563344
5c9003db82f9f633dece3febf98f02ab	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Gallibacterium; s__genomosp.	0.999542363438805
ecb0b78888767b13e91557b5e7f97e24	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis	0.999901988343782
152e34ba584ae26d8e4f0d9e3e5f9f66	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__torques	0.990018042028744
ca6b1b7b5faad1751da60cf25dde8c48	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9856290902107
1c82bb17a5b7371453a80cc7330dbedf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.986948338847056
462dd3d6f7f87fa95f92cf3107edbfed	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.998627096105951
a95aeac5053d9580dbe79c04fc7afc88	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.988778695961305
b0ca39c9b06debbb3bfd9c656d76210e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__; s__	0.956078897258741
522540dec25f87dc82c1ed953264d0a3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.998487382739159
0929ee8feb5a947bfd4cdd3f88bb5a31	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999963795037157
ba1fad1852a2ad4e1a5adde7c1807a07	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Catenibacterium; s__	0.999997929821828
16675cf0bc4fa8f725670b26decc916d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.998898934041185
aec6d5396c720dcc00d00c6c906e5cac	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus	0.999959841465378
40deb7734622db2ec91f54760e8209f9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella; s__	0.999999999910969
cb860898e2ddb7fc5ccaecac764026af	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__	0.999819333623907
ff4231c2579a6b31982dfcceb18610d0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Moryella; s__indoligenes	0.725535429679197
d42e63ac0f24559ef8d400f4a9a3fbde	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.999039861945457
37cbc97ee48e2ccaa1643f2027f43d40	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.999998620474343
8edf6686e4e6d325da7f410eb7a9152b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0.999990360443866
c350c6e05f580685bcc26bdd98582ce3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.842322462789557
917dda07455e632dc2525f8e123d876b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__	0.999971852759244
4c6b49826f84c52f1880f505b0cc074e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__	0.994472268850408
73a9d66b2941adec836ac0698ad0f2bc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.823113263639518
059fc28aec12ee12fa7cfa66c70cd8a3	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.716508115258501
d56028e57f0968d6cd9599ab12bb6487	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia	0.996841653302666
ba76d3939438c7af02909d03c0de4f3e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.999287349325099
7d9b0e6d2c660d03e8ad6b85d8d6a209	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__	0.979819356956841
f8fe81c73c1eef062f2a57ae32a173df	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.998864530560964
4fe032bae4bcd293eb4781aba3491ba6	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.999992525630397
537251214142c1f005c7af1fa3a2983c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__; s__	0.999999996199804
4c2a7e6a22ca72394f2d685dbb9d298d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.999741839201525
a4d469c9c7b1628d303bca5990b08e81	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__nigrescens	0.999999996926121
b127220b55686ef8d827aec4e5cb00e3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.997959455810963
6c2d30093ccae6a81a01d097d098b00f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Anaerofustis; s__	0.999999689041081
2c6bc0944be119ddb8d65998582d9c38	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.998893862207758
c1d1978760d040830d2a5e666ca96fed	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.99998051726782
4da0bb9a42ee32ddaf700fff635a5c46	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.999999997908617
064bf3eb6606ac0aaaf4007028a35d74	k__Bacteria; p__Firmicutes; c__Clostridia; o__SHA-98; f__; g__; s__	0.768590193727263
9ef0f2639d511036bc6ae34ff7366a29	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.990845727958034
774365ba2db34183cd7ffe8972f48400	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__	0.9804285025106
a21bba0f7d4f200764a92402ac053899	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.990515460950309
d0d07abfddc9ed27a7410f922b1649ba	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__	0.999996068692721
31962e27c6cebdfeed05c5517a38b3cf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.999973973298565
7c200776cd493716155e5e758145f7b5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.995854849757723
6c56cb2d2bf4912f33b112cd1d5d0c4b	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.999999998987661
4ba86343e629b390deee67e32ca043bf	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	0.999730018136714
f581425913658be033f667223c2db408	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__	0.999999868814578
376e03164ad51e51f4b83de19bac78a3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__	0.93211270293158
f67c9069f60a66a5f5ab780fb55fba4f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.988741263518411
33dbed05cab8815dd98ed02c45314ce6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.772159799828194
5ce244ef87970d3682c16e5de91fa540	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__	1
08c97fd5065915d52d5d3fea95997868	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.943517840268838
f16061e71cb1dad036f69c13e42519df	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__	0.907728961841262
ae1a4d53c869dd36743983862af403d5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae	0.989097014537886
c08a265a7a4a44ecdffb2cf4def56e27	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.999775322970919
9913d5041989c1e62db0ba856cf94b15	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.999999999698588
0566d0a5e5a235b632ecc652b7f8eded	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.895388630070845
fdd89b3e734c40d273dfa8eaaa511e0f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__parvula	0.956866854607378
748695e575e29566f4508b134267a819	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.82173467420992
e426a3df26a3cbb320adc34403f9b1e8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.991609842790883
945faaed7577307800b58ba76f350708	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__dolichum	0.999999999804487
fd4f7dfb6bfe577652f09d7fc77b8017	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0.99537675087685
87540c1e3a0cebbdacc591d7f152e409	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.99998055648836
aecdc074c2abe597aaa15d407e912b11	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.900010441918299
80574f6beb5af44e542305a0a6c5d1d7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__	0.986468116708898
92df074d78c572f052e8773981d37b08	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.989130552142687
1dadda072a27d7aa3948d8cd3b9a83e5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.974109517443673
720a838fabca019e7cfc4ef958d7ce6d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__	0.999991622943172
ed868c3c2419600f8faaeb81fbc85c07	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.909726934799785
a53a63d929cef3b303c6a0e9c32f9ae3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae	0.999999309601314
61381ca7b4c4c68a915f3f3f942c28df	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.923497471303379
393b21413f5ab452dacdfa6695a969fc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__	0.891177998264309
cafdd1616cfe81d20977fbcae753f0c2	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__fascians	0.999983994649388
28a7f247e87ccc93ccfb1cadc23ff305	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.99998010403648
a1d00b759db7d4171f53f389e4149763	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis	0.99975116180979
8567bc4b2bfd70a71ad4fdd65b4bad06	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; s__	0.94909585380299
